8885223	TRUE
8941196	TRUE
8949861	TRUE
8965279	TRUE
2413074	TRUE
2413075	TRUE
8265279	TRUE
8315107	TRUE
8315400	TRUE
8348622	TRUE
8349932	TRUE
8360379	TRUE
8443386	TRUE
8454057	TRUE
8471540	TRUE
8489610	TRUE
8515679	TRUE
8523472	TRUE
8537000	TRUE
8555613	TRUE
8906079	TRUE
8999637	TRUE
8554070	TRUE
8562085	TRUE
8577178	TRUE
8600181	TRUE
8606241	TRUE
8617741	TRUE
8621440	TRUE
8633438	TRUE
8646745	TRUE
8657887	TRUE
2402195	TRUE
2402196	TRUE
2207493	TRUE
2207494	TRUE
2467379	TRUE
2467381	TRUE
8170018	TRUE
8196945	TRUE
8208827	TRUE
8253717	TRUE
8353014	TRUE
8433657	TRUE
8468842	TRUE
8474855	TRUE
8479893	TRUE
8486379	TRUE
8495427	TRUE
8503429	TRUE
8548890	TRUE
8555391	TRUE
8585294	TRUE
8594621	TRUE
8642318	TRUE
8714621	TRUE
8715877	TRUE
8730868	TRUE
8744217	TRUE
8794330	TRUE
8881340	TRUE
8994474	TRUE
9115975	TRUE
9117720	TRUE
9120028	TRUE
9121540	TRUE
9129909	TRUE
9130430	TRUE
9130591	TRUE
9136765	TRUE
9138181	TRUE
9167565	TRUE
9175804	TRUE
9064683	TRUE
9190475	TRUE
9191819	TRUE
9205240	TRUE
9218097	TRUE
9219692	TRUE
9237144	TRUE
9240316	TRUE
9261588	TRUE
9266392	TRUE
9271816	TRUE
9298405	TRUE
9302476	TRUE
9304195	TRUE
9307051	TRUE
9552849	TRUE
2123321	TRUE
2340202	TRUE
9064819	TRUE
9065999	TRUE
9333094	TRUE
9338581	TRUE
9382418	TRUE
9384994	TRUE
9414027	TRUE
9419332	TRUE
9469909	TRUE
9499399	TRUE
9502535	TRUE
9502738	TRUE
9503418	TRUE
9505727	TRUE
9510127	TRUE
9537486	TRUE
2868085	TRUE
2888220	TRUE
2485858	TRUE
2890947	TRUE
2402707	TRUE
2665946	TRUE
2453298	TRUE
2607101	TRUE
2993904	TRUE
3273377	TRUE
3324679	TRUE
3488967	TRUE
3552417	TRUE
3570521	TRUE
3134377	TRUE
3137204	TRUE
3350435	TRUE
3451252	TRUE
3132524	TRUE
3506286	TRUE
3158451	TRUE
3283528	TRUE
3493368	TRUE
3521574	TRUE
3620204	TRUE
3629274	TRUE
2988756	TRUE
3055991	TRUE
3081466	TRUE
3138701	TRUE
3046679	TRUE
3543443	TRUE
3603380	TRUE
3616173	TRUE
2976756	TRUE
3494367	TRUE
3556086	TRUE
3668568	TRUE
3056333	TRUE
3132313	TRUE
3151069	TRUE
3301352	TRUE
3309848	TRUE
3324330	TRUE
